Inputs,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,27,28,Expected Interfaces,output from Cpipe,24,25,28,29,30,input to Cpipe,32,33,36,37,38
Flow Section,Row Number,Row Enable ,Flow ,Bubble,Sad,Curr Opcode,Snoop response,LLC State,CV,Map,MonHit,CN,AvailData,SelfSnoop,SnoopConflict,FwdCnfltO,FreeInvWay,HadReject,CleanEvict,DeadDBP,ReqCV,SRP_en,SRP_HR_Fill,HadBogus,Pref_Promotion,MiscCondition,Next Bubble,IDI_U2C_REQ,IDI_U2C_RSP,IDI_U2C_DATA,UXI_C2U_REQ,UXI_C2U_DATA,UXI_C2U_RSP,CPIPE_REQ,IDI_C2U_RSP,IDI_C2U_DATA,UXI_U2C_REQ,UXI_U2C_RSP,UXI_U2C_DATA
First Pass,34,1,SnpData,first,X,SnpData,X,S,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpData,0,0
First Pass,35,1,SnpData,first,X,SnpData,X,I,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,X,0,0,SnpData,0,0
Response,36,1,SnpData,response,X,SnpData/FakeCycle,X,S/I,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,I,0,0,0,0,0,0,X,0,0,0,0,0
Response,37,1,SnpData,response,X,SnpData/FakeCycle,X,E,X,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,I,0,0,0,0,0,0,X,0,0,0,0,0
Response,38,1,SnpData,I,X,X,X,E,X,SF,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,39,1,SnpData,I,X,X,X,S,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,40,1,SnpData,I,X,X,X,I,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspS,X,0,0,0,0,0
Response,41,1,SnpData,I,X,X,X,I,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,0,RspI,X,0,0,0,0,0
Response,42,1,SnpData,response,X,SnpData/FakeCycle,X,E,X,Data,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,k,0,0,0,0,0,0,X,0,0,0,0,0
Response,43,1,SnpData,k,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,Data_SI,RspFwdS,X,0,0,0,0,0
Response,44,1,SnpData,response,X,SnpData/FakeCycle,X,M,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,L,0,0,0,0,0,0,X,0,0,0,0,0
Response,45,1,SnpData,L,X,X,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,m,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Response,46,1,SnpData,L,X,X,X,X,>1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,m,0,0,0,0,Data_SI(cache2cache),0,FakeCycle,0,0,0,0,0
Response,47,1,SnpData,L,X,X,X,X,1,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,m,0,0,0,0,Data_E(cache2cache),0,FakeCycle,0,0,0,0,0
Response,48,1,SnpData,L,X,X,X,X,0,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,m,0,0,0,0,Data_E(cache2cache),0,FakeCycle,0,0,0,0,0
Response,49,1,SnpData,m,X,FakeCycle,X,X,X,X,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Response,50,1,SnpData,m,X,FakeCycle,X,X,>1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdSWb(cache2ha),0,X,0,0,0,0,0
Response,51,1,SnpData,m,X,FakeCycle,X,X,0,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,done,0,0,0,0,RspFwdIWb(cache2ha),0,X,0,0,0,0,0
First Pass,52,1,SnpData,z,X,FwdCnfltO,X,S/I,X,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass,53,1,SnpData,z,X,FwdCnfltO,X,X,0,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass,54,1,SnpData,z,X,FwdCnfltO,X,X,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,X,response,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
First Pass – in case of CV err,55,1,SnpData,first,X,SnpData,X,E/M,>1,X,X,X,X,X,0,0,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,X,0,0,SnpData,0,0
First Pass – in case of CV err,56,1,SnpData,z,X,FwdCnfltO,X,E/M,>1,X,X,X,X,X,1,1,X,X,X,X,X,X,X,X,X,had_cv_err=1,b,0,0,0,0,0,0,FakeCycle,0,0,0,0,0
